paper_id	author_id	author_name	affiliation	country
2235	9484	Collin F. Lynch	North Carolina State University	USA
2235	9485	Teomara Rutherford	North Carolina State University	USA
2236	9486	Dorothea Reusser	Disney Research	CHE
2236	9487	Espen Knoop	Disney Research	CHE
2236	9488	Roland Siegwart	Disney Research	CHE
2236	9489	Paul Beardsley	Disney Research	CHE
2237	9490	Maximus D. Kaos	Queen’s University	CAN
2237	9491	Ryan E. Rhodes	University of Victoria	CAN
2237	9492	Perttu Hämäläinen	Aalto University	FIN
2237	9493	T.C. Nicholas Graham	Queen’s University	CAN
2238	9494	Jonas Auda	University of Duisburg-Essen	DEU
2238	9495	Max Pascher	University of Duisburg-Essen	DEU
2238	9496	Stefan Schneegass	University of Duisburg-Essen	DEU
2239	9497	Na Sun	Pennsylvania State University	USA
2239	9498	Xiying Wang	Pennsylvania State University	USA
2239	9499	Mary Beth Rosson	Pennsylvania State University	USA
2240	9500	Lena Reinfelder	Friedrich-Alexander-Universität Erlangen-Nürnberg	DEU
2240	9501	Robert Landwirth	Technical University of Darmstadt	DEU
2240	9502	Zinaida Benenson	Friedrich-Alexander-Universität Erlangen-Nürnberg	DEU
2241	9503	Arlind Reuter	Newcastle University	GBR
2241	9504	Tom Bartindale	Monash University	AUS
2241	9505	Kellie Morrissey	Newcastle University	GBR
2241	9506	Thomas Scharf	Newcastle University	GBR
2241	9507	Jennifer Liddle	Newcastle University	GBR
2242	9508	David McGookin	Aalto University	FIN
2243	9509	Yiying Wu	Aalto University	FIN
2243	9510	Sus Lyckvi	Chalmers University of Technology	SWE
2243	9511	Virpi Roto	Aalto University	FIN
2244	9512	Tom Bartindale	Monash University	AUS
2244	9513	Delvin Varghese	Newcastle University	GBR
2244	9514	Guy Schofeld	University of York	GBR
2244	9515	Miki Tsukamoto	International Federation of Red Cross and Red Crescent Societies	CHE
2245	9516	Di (Laura) Chen	University of Toronto	CAN
2245	9517	Dustin Freeman	Escape Character Inc.	CAN
2245	9518	Ravin Balakrishnan	University of Toronto	CAN
2246	9519	Sandjar Kozubaev	Georgia Institute of Technology	USA
2246	9520	Fernando Rochaix	Georgia State University	USA
2246	9521	Carl DiSalvo	Georgia Institute of Technology	USA
2246	9522	Christopher A. Le Dantec	Georgia Institute of Technology	USA
2247	9523	Antonella Nonnis	Queen Mary University of London	GBR
2247	9524	Nick Bryan-Kinns	Queen Mary University of London	GBR
2248	9525	Charalampos Kyfonidis	University of Strathclyde	GBR
2248	9526	Marilyn Lennon	University of Strathclyde	GBR
2249	9527	In-geon Shin	KAIST	KOR
2249	9528	Jin-min Seok	KAIST	KOR
2249	9529	Youn-kyung Lim	KAIST	KOR
2250	9530	Ayman Alzayat	University of Waterloo	CAN
2250	9531	Mark Hancock	University of Waterloo	CAN
2250	9532	Miguel A. Nacenta	University of St Andrews	GBR
2251	9533	Wenge Xu	Xi’an Jiaotong-Liverpool University	CHN
2251	9534	Hai-Ning Liang	Xi’an Jiaotong-Liverpool University	CHN
2251	9535	Yuxuan Zhao	Xi’an Jiaotong-Liverpool University	CHN
2251	9536	Difeng Yu	Xi’an Jiaotong-Liverpool University	CHN
2251	9537	Diego Monteiro	Xi’an Jiaotong-Liverpool University	CHN
2252	9538	Nicola Leonardi	CNR-ISTI	ITA
2252	9539	Marco Manca	CNR-ISTI	ITA
2252	9540	Fabio Paternò	CNR-ISTI	ITA
2252	9541	Carmen Santoro	CNR-ISTI	ITA
2253	9542	Klemen Lilija	University of Copenhagen	DNK
2253	9543	Henning Pohl	University of Copenhagen	DNK
2253	9544	Sebastian Boring	University of Copenhagen	DNK
2253	9545	Kasper Hornbæk	University of Copenhagen	DNK
2254	9546	Randi Williams	Massachusetts Institute of Technology	USA
2254	9547	Hae Won Park	Massachusetts Institute of Technology	USA
2254	9548	Cynthia Breazeal	Massachusetts Institute of Technology	USA
2255	9549	Suwen Zhu	Stony Brook University	USA
2255	9550	Jingjie Zheng	Google	USA
2255	9551	Shumin Zhai	Google	USA
2255	9552	Xiaojun Bi	Stony Brook University	USA
2256	9553	Ye Yuan	University of Minnesota	USA
2256	9554	Svetlana Yarosh	University of Minnesota	USA
2257	9555	Joseph Seering	Carnegie Mellon University	USA
2257	9556	Michal Luria	Carnegie Mellon University	USA
2257	9557	Geoff Kaufman	Carnegie Mellon University	USA
2257	9558	Jessica Hammer	Carnegie Mellon University	USA
2258	9559	Lorin Dole	Cornell Tech	USA
2258	9560	Wendy Ju	Cornell Tech	USA
2259	9561	Yuqian Sun	The University of Tokyo	JPN
2259	9562	Shigeo Yoshida	The University of Tokyo	JPN
2259	9563	Takuji Narumi	The University of Tokyo	JPN
2259	9564	Michitaka Hirose	The University of Tokyo	JPN
2260	9565	Daniel Trielli	Northwestern University	USA
2260	9566	Nicholas Diakopoulos	Northwestern University	USA
2261	9567	Martin Schmitz	Technical University of Darmstadt	DEU
2261	9568	Martin Stitz	Technical University of Darmstadt	DEU
2261	9569	Florian Müller	Technical University of Darmstadt	DEU
2261	9570	Markus Funk	Technical University of Darmstadt	DEU
2261	9571	Max Mühlhäuser	Technical University of Darmstadt	DEU
2262	9572	Sebastian S. Feger	LMU Munich	DEU
2262	9573	Sünje Dallmeier-Tiessen	CERN	CHE
2262	9574	Albrecht Schmidt	LMU Munich	DEU
2262	9575	Paweł W. Woźniak	Utrecht University	NLD
2263	9576	Maria Shugrina	University of Toronto	CAN
2263	9577	Wenjia Zhang	University of Toronto	CAN
2263	9578	Fanny Chevalier	University of Toronto	CAN
2263	9579	Sanja Fidler	University of Toronto	CAN
2263	9580	Karan Singh	University of Toronto	CAN
2264	9581	Nađa Terzimehić	LMU Munich	DEU
2264	9582	Renate Häuslschmid	LMU Munich	DEU
2264	9583	Heinrich Hussmann	LMU Munich	DEU
2264	9584	m.c. schraefel	University of Southampton	GBR
2265	9585	Xinning Gui	University of California Irvine	USA
2265	9586	Yunan Chen	University of California Irvine	USA
2266	9587	Oussama Metatla	University of Bristol	GBR
2266	9588	Emanuela Maggioni	University of Sussex	GBR
2266	9589	Clare Cullen	University of Bristol	GBR
2266	9590	Marianna Obrist	University of Sussex	GBR
2267	9591	Tao Bi	University College London	GBR
2267	9592	Nadia Bianchi-Berthouze	University College London	GBR
2267	9593	Aneesha Singh	University College London	GBR
2267	9594	Enrico Costanza	University College London	GBR
2268	9595	Sebastian S. Feger	LMU Munich	DEU
2268	9596	Sünje Dallmeier-Tiessen	CERN	CHE
2268	9597	Paweł W. Woźniak	Utrecht University	NLD
2268	9598	Albrecht Schmidt	LMU Munich	DEU
2269	9599	Jacob Abbott	Indiana University Bloomington	USA
2269	9600	Haley MacLeod	Indiana University Bloomington	USA
2269	9601	Novia Nurain	Indiana University Bloomington	USA
2269	9602	Gustave Ekobe	Indiana University Bloomington	USA
2269	9603	Sameer Patil	Indiana University Bloomington	USA
2270	9604	Thomas Constant	Conservatoire National des Arts et Metiers	FRA
2270	9605	Guillaume Levieux	Conservatoire National des Arts et Metiers	FRA
2271	9606	Benjamin Tag	Keio University	JPN
2271	9607	Andrew W. Vargo	The Kyoto College of Graduate Studies for Informatics	JPN
2271	9608	Aman Gupta	Keio University	JPN
2271	9609	George Chernyshov	Keio University	JPN
2271	9610	Kai Kunze	Keio University	JPN
2271	9611	Tilman Dingler	University of Melbourne	AUS
2272	9612	Michael A. Madaio	Carnegie Mellon University	USA
2272	9613	Fabrice Tanoh	Université Félix Houphouët-Boigny	CIV
2272	9614	Axel Blahoua Seri	Institut de la Dignité et des Droits Humains	CIV
2272	9615	Kaja Jasinska	Carnegie Mellon University	USA
2272	9616	Amy Ogan	Carnegie Mellon University	USA
2273	9617	Kelly Widdicks	Lancaster University	GBR
2273	9618	Mike Hazas	Lancaster University	GBR
2273	9619	Oliver Bates	Lancaster University	GBR
2273	9620	Adrian Friday	Lancaster University	GBR
2274	9621	Vincent W.-S. Tseng	Cornell University	USA
2274	9622	Matthew L. Lee	FX Palo Alto Laboratory	USA
2274	9623	Laurent Denoue	FX Palo Alto Laboratory	USA
2274	9624	Daniel Avrahami	FX Palo Alto Laboratory	USA
2275	9625	Abu Saleh Md Noman	Indiana University Bloomington	USA
2275	9626	Sanchari Das	Indiana University Bloomington	USA
2275	9627	Sameer Patil	Indiana University Bloomington	USA
2276	9628	Kayla Carucci	University of Michigan	USA
2276	9629	Kentaro Toyama	University of Michigan	USA
2277	9630	Andrew B. L. Berry	University of Washington	USA
2277	9631	Catherine Y. Lim	Kaiser Permanente Washington Health Research Institute	USA
2277	9632	Tad Hirsch	Northeastern University	USA
2277	9633	Andrea L. Hartzler	University of Washington	USA
2277	9634	Linda M. Kiel	Kaiser Permanente Washington Health Research Institute	USA
2277	9635	Zoë A. Bermet	Kaiser Permanente Washington Health Research Institute	USA
2277	9636	James D. Ralston	Kaiser Permanente Washington Health Research Institute	USA
2278	9637	Shuai Ma	Chinese Academy of Sciences	CHN
2278	9638	Zijun Wei	Stony Brook University	USA
2278	9639	Feng Tian	Chinese Academy of Sciences	CHN
2278	9640	Xiangmin Fan	Chinese Academy of Sciences	CHN
2278	9641	Jianming Zhang	Adobe Research	USA
2278	9642	Xiaohui Shen	ByteDance AI Lab	USA
2278	9643	Zhe Lin	Adobe Research	USA
2278	9644	Jin Huang	Chinese Academy of Sciences	CHN
2278	9645	Radomír Měch	Adobe Research	USA
2278	9646	Dimitris Samaras	Stony Brook University	USA
2278	9647	Hongan Wang	Chinese Academy of Sciences	CHN
2279	9648	Amanda Menking	University of Washington	USA
2279	9649	Ingrid Erickson	Syracuse University	USA
2279	9650	Wanda Pratt	University of Washington	USA
2280	9651	Argenis Ramirez Gomez	Lancaster University	GBR
2280	9652	Hans Gellersen	Lancaster University	GBR
2281	9653	René F. Kizilcec	Cornell University	USA
2281	9654	Andrew J. Saltarelli	Cornell University	USA
2282	9655	Leigh Clark	University College Dublin	IRE
2282	9656	Nadia Pantidi	University College Cork	IRE
2282	9657	Orla Cooney	University College Dublin	IRE
2282	9658	Philip Doyle	Voysis Ltd	IRE
2282	9659	Diego Garaialde	University College Dublin	IRE
2282	9660	Justin Edwards	University College Dublin	IRE
2282	9661	Brendan Spillane	Trinity College Dublin	IRE
2282	9662	Emer Gilmartin	Trinity College Dublin	IRE
2282	9663	Christine Murad	University of Toronto	CAN
2282	9664	Cosmin Munteanu	University of Toronto Mississauga	CAN
2282	9665	Vincent Wade	Trinity College Dublin	IRE
2282	9666	Benjamin R. Cowan	University College Dublin	IRE
2283	9667	Juan Pablo Martinez-Avila	University of Nottingham	GBR
2283	9668	Chris Greenhalgh	University of Nottingham	GBR
2283	9669	Adrian Hazzard	University of Nottingham	GBR
2283	9670	Steve Benford	University of Nottingham	GBR
2283	9671	Alan Chamberlain	University of Nottingham	GBR
2284	9672	Florian Müller	Technical University of Darmstadt	DEU
2284	9673	Joshua McManus	Simon Fraser University	CAN
2284	9674	Sebastian Günther	Technical University of Darmstadt	DEU
2284	9675	Martin Schmitz	Technical University of Darmstadt	DEU
2284	9676	Max Mühlhäuser	Technical University of Darmstadt	DEU
2284	9677	Markus Funk	Technical University of Darmstadt	DEU
2285	9678	Daniel Reinhardt	Julius-Maximilians University	DEU
2285	9679	Jörn Hurtienne	Julius-Maximilians University	DEU
2286	9680	Chanda Phelan	University of Michigan	USA
2286	9681	Jessica Hullman	Northwestern University	USA
2286	9682	Matthew Kay	University of Michigan	USA
2286	9683	Paul Resnick	University of Michigan	USA
2287	9684	Amanda Lazar	University of Maryland	USA
2287	9685	Norman Makoto Su	Indiana University Bloomington	USA
2287	9686	Jefrey Bardzell	Indiana University Bloomington	USA
2287	9687	Shaowen Bardzell	Indiana University Bloomington	USA
2288	9688	Yubo Kou	Florida State University	USA
2288	9689	Xinning Gui	University of California Irvine	USA
2288	9690	Yunan Chen	University of California Irvine	USA
2288	9691	Bonnie Nardi	University of California Irvine	USA
2289	9692	Anthony Poon	Cornell University	USA
2289	9693	Sarah Giroux	Cornell University	USA
2289	9694	Parfait Eloundou-Enyegue	Cornell University	USA
2289	9695	François Guimbretière	Cornell University	USA
2289	9696	Nicola Dell	Cornell University	USA
2290	9697	Gianluca Memoli	University of Sussex	GBR
2290	9698	Letizia Chisari	University of Sussex	GBR
2290	9699	Jonathan P. Eccles	University of Sussex	GBR
2290	9700	Mihai Caleap	University of Bristol	GBR
2290	9701	Bruce W. Drinkwater	University of Bristol	GBR
2290	9702	Sriram Subramanian	University of Sussex	GBR
2291	9703	Da-jung Kim	KAIST	KOR
2291	9704	Youn-kyung Lim	KAIST	KOR
2292	9705	Jay Henderson	University of Waterloo	CAN
2292	9706	Jeff Avery	University of Waterloo	CAN
2292	9707	Laurent Grisoni	University of Waterloo	CAN
2292	9708	Edward Lank	University of Waterloo	CAN
2293	9709	Min Zhang	Lancaster University	GBR
2293	9710	Corina Sas	Lancaster University	GBR
2293	9711	Zoe Lambert	Lancaster University	GBR
2293	9712	Masitah Ahmad	Universiti Teknologi MARA	MYS
2294	9713	Johannes Kunkel	University of Duisburg-Essen	DEU
2294	9714	Tim Donkers	University of Duisburg-Essen	DEU
2294	9715	Lisa Michael	University of Duisburg-Essen	DEU
2294	9716	Catalin-Mihai Barbu	University of Duisburg-Essen	DEU
2294	9717	Jürgen Ziegler	University of Duisburg-Essen	DEU
2295	9718	Nur Al-huda Hamdan	RWTH Aachen	DEU
2295	9719	Adrian Wagner	RWTH Aachen	DEU
2295	9720	Simon Voelker	RWTH Aachen	DEU
2295	9721	Jürgen Steimle	RWTH Aachen	DEU
2295	9722	Jan Borchers	RWTH Aachen	DEU
2296	9723	Matin Yarmand	University of British Columbia	CAN
2296	9724	Dongwook Yoon	University of British Columbia	CAN
2296	9725	Samuel Dodson	University of British Columbia	CAN
2296	9726	Ido Roll	University of British Columbia	CAN
2296	9727	Sidney S. Fels	University of British Columbia	CAN
2297	9728	Julia Himmelsbach	AIT Austrian Institute of Technology GmbH	AUT
2297	9729	Stephanie Schwarz	AIT Austrian Institute of Technology GmbH	AUT
2297	9730	Cornelia Gerdenitsch	AIT Austrian Institute of Technology GmbH	AUT
2297	9731	Beatrix Wais-Zechmann	AIT Austrian Institute of Technology GmbH	AUT
2297	9732	Jan Bobeth	AIT Austrian Institute of Technology GmbH	AUT
2297	9733	Manfred Tscheligi	AIT Austrian Institute of Technology GmbH	AUT
2298	9734	Tiffany C.K. Kwok	ETH Zürich	CHE
2298	9735	Peter Kiefer	ETH Zürich	CHE
2298	9736	Victor R. Schinazi	ETH Zürich	CHE
2298	9737	Benjamin Adams	University of Canterbury	NZL
2298	9738	Martin Raubal	ETH Zürich	CHE
2299	9739	Varsha Koushik	University of Colorado Boulder	USA
2299	9740	Darren Guinness	University of Colorado Boulder	USA
2299	9741	Shaun K. Kane	University of Colorado Boulder	USA
2300	9742	Sarah E. Fox	University of Washington	USA
2300	9743	Kiley Sobel	University of Washington	USA
2300	9744	Daniela K. Rosne	University of Washington	USA
2301	9745	Motahhare Eslami	University of Illinois at Urbana-Champaign	USA
2301	9746	Kristen Vaccaro	University of Illinois at Urbana-Champaign	USA
2301	9747	Min Kyung Lee	Carnegie Mellon University	USA
2301	9748	Amit Elazari Bar On	University of California Irvine	USA
2301	9749	Eric Gilbert	University of Michigan	USA
2301	9750	Karrie Karahalios	University of Illinois at Urbana-Champaign	USA
2302	9751	Philippe Kimura-Thollander	Georgia Institute of Technology	USA
2302	9752	Neha Kumar	Georgia Institute of Technology	USA
2303	9753	Stephen Hutt	University of Colorado Boulder	USA
2303	9754	Joseph F. Grafsgaard	University of Colorado Boulder	USA
2303	9755	Sidney K. D’Mello	University of Colorado Boulder	USA
2304	9756	Grete Helena Kütt	Pomona College	USA
2304	9757	Kevin Lee	Pomona College	USA
2304	9758	Ethan Hardacre	Pomona College	USA
2304	9759	Alexandra Papoutsaki	Pomona College	USA
2305	9760	Mitchell Karchemsky	University of California Berkeley	USA
2305	9761	J.D. Zamfirescu-Pereira	Cornell Tech	USA
2305	9762	Kuan-Ju Wu	University of California Berkeley	USA
2305	9763	François Guimbretière	Cornell Tech	USA
2305	9764	Bjoern Hartmann	University of California Berkeley	USA
2306	9765	Megan Venn-Wycherley	Newcastle University	GBR
2306	9766	Ahmed Kharrufa	Newcastle University	GBR
2307	9767	Dylan Moore	Stanford University	USA
2307	9768	Tobias Dahl	SINTEF	NOR
2307	9769	Paula Varela	Nofima	NOR
2307	9770	Wendy Ju	Cornell Tech	USA
2307	9771	Tormod Næs	Nofima	NOR
2307	9772	Ingunn Berget	Nofima	NOR
2308	9773	Teng Han	University of Manitoba	CAN
2308	9774	Jie Liu	Chinese Academy of Sciences	CHN
2308	9775	Khalad Hasan	University of British Columbia	CAN
2308	9776	Mingming Fan	University of Toronto	CAN
2308	9777	Junhyeok Kim	University of Manitoba	CAN
2308	9778	Jiannan Li	University of Toronto	CAN
2308	9779	Xiangmin Fan	Chinese Academy of Sciences	CHN
2308	9780	Feng Tian	Chinese Academy of Sciences	CHN
2308	9781	Edward Lank	University of Waterloo	CAN
2308	9782	Pourang Irani	University of Manitoba	CAN
2309	9783	Tarja Salmela	University of Lapland	FIN
2309	9784	Ashley Colley	University of Lapland	FIN
2309	9785	Jonna Häkkilä	University of Lapland	FIN
2310	9786	Ana Caraban	Madeira Interactive Technologies Institute	PRT
2310	9787	Evangelos Karapanos	Cyprus University of Technology	CYP
2310	9788	Daniel Gonçalves	Universidade de Lisboa	PRT
2310	9789	Pedro Campos	Madeira Interactive Technologies Institute	PRT
2311	9790	Ahtsham Manzoor	Lahore University of Management Sciences	PAK
2311	9791	Safa Arooj	Lahore University of Management Sciences	PAK
2311	9792	Shaban Zulfiqar	Lahore University of Management Sciences	PAK
2311	9793	Murraiyam Parvez	Lahore University of Management Sciences	PAK
2311	9794	Suleman Shahid	Lahore University of Management Sciences	PAK
2311	9795	Asim Karim	Lahore University of Management Sciences	PAK
2312	9796	Rosella P. Galindo Esparza	Queen Mary University of London	GBR
2312	9797	Patrick G. T. Healey	Queen Mary University of London	GBR
2312	9798	Lois Weaver	Queen Mary University of London	GBR
2312	9799	Matthew Delbridge	University of Melbourne	AUS
2313	9800	Chris Bevan	University of Bristol	GBR
2313	9801	David Phillip Green	University of the West of England	GBR
2313	9802	Harry Farmer	University of Bath	GBR
2313	9803	Mandy Rose	University of the West of England	GBR
2313	9804	Kirsten Cater	University of Bristol	GBR
2313	9805	Danaë Stanton Fraser	University of Bath	GBR
2313	9806	Helen Brown	University of Bath	GBR
2314	9807	Alexandra Voit	University of Stuttgart	DEU
2314	9808	Sven Mayer	University of Stuttgart	DEU
2314	9809	Valentin Schwind	University of Stuttgart	DEU
2314	9810	Niels Henze	University of Stuttgart	DEU
2315	9811	Aliaksei Miniukovich	University of Trento	ITA
2315	9812	Michele Scaltritti	University of Trento	ITA
2315	9813	Simone Sulpizio	University of Trento	ITA
2315	9814	Antonella De Angeli	University of Trento	ITA
2316	9815	Alexander G. Mirnig	University of Salzburg	AUT
2316	9816	Alexander Meschtscherjakov	University of Salzburg	AUT
2317	9817	Chengcheng Qu	Lancaster University	GBR
2317	9818	Corina Sas	Lancaster University	GBR
